Species,January,February,March,April,May,June,July,August,September,October,November,December,,Landings
"Shark, soupfin...............................",0,0,149,0,0,0,28,0,0,0,0,0,177
"Shark, spiny dogfish....................",30,0,0,0,0,0,0,0,0,0,0,0,30
"Shark, thresher..............................",0,0,0,0,0,0,28,0,28,0,0,0,56
"Shark, unspecified.......................",0,343,0,0,0,6,0,15,0,29,0,0,393
Species,January,February,March,April,May,June,July,August,September,October,November,December,,Landings
California Waters,,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,,
"Skate, big........................................",0,0,0,0,0,195,0,94,136,60,0,0,,485
"Skate, longnose............................",0,0,0,0,0,"1,422",905,759,974,336,0,0,,"4,396"
"Skate, unspecified.......................",0,106,0,0,0,0,0,251,0,0,0,0,,357
"Smelt, night....................................",0,15,0,0,0,0,0,0,0,0,0,0,,15
"Sole, Dover.....................................",3,19,0,1,0,84,69,12,0,0,0,0,,188
"Sole, English..................................",114,8,0,0,0,"1,041","1,225","3,244","1,830","2,240",0,0,,"9,702"
"Sole, petrale...................................",84,47,26,6,10,"27,249","17,893","23,988","23,782","8,775",0,0,,"101,860"
"Sole, rex..........................................",0,0,0,0,0,0,0,0,63,42,0,0,,105
"Sole, rock........................................",0,32,32,187,24,7,45,15,355,12,0,0,,708
"Sole, sand......................................",325,"1,246",477,687,535,170,"2,088","1,398",725,290,37,0,,"7,978"
"Sole, unspecified..........................",0,0,0,0,0,0,0,0,19,0,0,0,,19
"Surfperch, barred..........................",23,0,0,0,0,0,0,0,0,0,0,0,,23
"Surfperch, black............................",111,346,"1,510",0,0,0,0,0,0,0,0,96,,"2,063"
"Surfperch, pile...............................",28,224,30,0,0,0,0,0,0,0,0,15,,297
"Surfperch, rainbow.......................",0,167,30,0,0,0,0,0,0,0,0,0,,197
"Surfperch, rubberlip.....................",5,10,58,0,0,0,0,0,0,0,0,0,,73
"Surfperch, silver...........................",2,0,0,0,0,0,0,0,0,0,0,0,,2
"Surfperch, unspecified................",213,140,54,0,0,0,0,0,0,0,0,0,,407
"Surfperch, walleye.......................",3,0,43,0,0,0,0,0,0,0,0,0,,46
"Surfperch, white............................",0,103,20,0,0,0,0,0,0,0,0,50,,173
Swordfish........................................,"39,751","55,673",0,0,0,0,926,0,0,0,0,"18,879",,"115,229"
"Thornyhead, longspine...............",0,2,1,0,0,0,0,0,19,10,0,0,,32
"Thornyhead, shortspine..............",385,612,329,0,0,73,631,884,958,793,0,0,,"4,665"
Topsmelt.........................................,0,0,0,0,0,0,0,0,0,6,0,1,,7
"Tuna, albacore..............................",0,0,0,0,0,0,0,0,"10,872",0,0,0,,"10,872"
"Tuna, bigeye..................................","3,020","7,229",0,0,0,0,"14,309",0,0,0,0,784,,"25,342"
"Tuna, skipjack...............................",0,0,0,0,0,0,57,0,0,0,0,0,,57
"Tuna, yellowfin..............................",0,100,0,0,0,0,180,0,0,0,0,0,,280
"Turbot, curlfin................................",106,137,103,66,204,46,88,355,318,237,26,0,,"1,686"
Turbot..............................................,0,0,0,45,0,0,0,0,0,0,0,0,,45
Wahoo.............................................,0,0,0,0,0,0,91,0,0,0,0,0,,91
"Whiting, Pacific.............................",0,0,0,0,0,52,0,0,"1,575",586,0,0,,"2,213"
Crustaceans,,,,,,,,,,,,,,
"Crab, Dungeness..........................",0,20,"375,121","3,569,502","857,079","151,732","3,539","1,010","1,266",0,"3,865,184","1,512,668",,"10,337,122"
"Crab, brown rock...........................",0,0,0,0,0,0,0,0,9,0,0,0,,9
"Crab, rock unspecified................",0,0,0,0,0,224,741,"1,264",616,"1,202",0,92,,"4,138"
"Crab, spider....................................",0,0,0,0,0,0,0,0,17,0,0,0,,17
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Crustaceans,,,,,,,,,,,,,
"Prawn, spot....................................","3,332","4,769","1,630","2,689",0,0,0,"4,375","3,822","6,599","2,850","6,007","36,073"
"Shrimp, bay....................................",311,187,188,205,325,214,363,508,"1,398",751,693,256,"5,399"
"Shrimp, coonstriped.....................",0,0,0,0,0,50,"6,193","9,778","8,482","9,497",0,0,"34,000"
"Shrimp, ghost.................................",0,0,24,0,0,0,0,0,0,0,0,0,24
"Shrimp, ocean (pink)....................",0,0,0,0,0,0,0,"263,393",0,0,0,0,"263,393"
Echinoderms,,,,,,,,,,,,,
"Sea urchin, red..............................","1,002",878,"1,642","2,306",829,0,"1,407","2,433","1,153","1,844",0,"1,342","14,835"
Mollusks,,,,,,,,,,,,,
"Octopus, unspecified..................",0,0,0,0,65,183,0,130,0,0,0,0,378
"Squid, market.................................",300,0,0,0,0,"36,364","2,481,367","5,944,090","3,219,894","384,899","105,504",0,"12,172,418"
"Whelk, Kellet's...............................",0,0,0,0,0,0,0,0,51,0,0,0,51
Waters Area Total:,"756,651","432,261","412,495","3,608,571","905,180","685,413","2,624,925","6,620,226","3,878,111","1,034,295","3,978,959","1,542,391","26,479,479"
Other Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
Dolphin (fish).................................,232,0,187,928,0,"1,395",489,0,75,"1,076","2,802",0,"7,184"
Escolar............................................,0,0,0,0,0,0,0,0,0,0,"1,259",0,"1,259"
"Fish, unspecified..........................",0,0,0,135,0,740,791,0,"1,868","1,223","1,700",0,"6,457"
Oilfish..............................................,908,0,350,227,0,325,103,0,364,308,400,502,"3,487"
Opah................................................,"8,179",0,606,824,0,"20,500","10,768",0,"15,939","29,798","33,392","2,148","122,154"
"Pomfret, Pacific.............................",83,0,0,0,0,0,112,0,0,0,0,0,195
"Rockfish, brown............................",0,0,0,0,0,0,0,0,0,50,0,0,50
"Shark, shortfin mako....................",616,0,675,502,0,"2,604",543,0,"2,159","1,766","1,813",774,"11,452"
Swordfish........................................,"45,631",0,"86,994","51,477",0,"1,484",159,0,435,0,"20,165","42,286","248,631"
"Tuna, albacore..............................",0,0,20,0,0,"1,547",0,92,"2,259",0,0,70,"3,988"
"Tuna, bigeye..................................","3,075",0,"8,088","2,387",0,"18,314","18,478",0,"26,541","11,557","13,702","1,112","103,254"
"Tuna, skipjack...............................",119,0,0,0,0,0,187,0,969,981,"1,353",0,"3,609"
"Tuna, yellowfin..............................",0,0,0,560,0,"1,350",612,0,654,"6,982","4,360",0,"14,518"
Wahoo.............................................,0,0,0,0,0,"1,506",57,0,80,"1,840",0,0,"3,483"
Crustaceans,,,,,,,,,,,,,
"Crab, Dungeness..........................",0,0,0,0,0,0,0,0,0,0,0,"9,149","9,149"
Mollusks,,,,,,,,,,,,,
"Squid, market.................................",300,0,0,0,0,0,0,0,0,0,0,0,300
Waters Area Total:,"59,143",0,"96,920","57,040",0,"49,765","32,299",92,"51,343","55,581","80,946","56,041","539,169"
Waters South Of State,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
Species,January,February,March,April,May June,,July,August,September,October,November,December,,Landings
aters South Of State,,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,,
Lingcod............................................,0,0,0,0,0  0,,0,0,0,0,38,0,,38
Crustaceans,,,,,,,,,,,,,,
"Shrimp, bay....................................",0,0,0,0,23  0,,0,0,0,0,0,0,,23
Waters Area Total:,0,0,0,0,23  0,,0,0,0,0,38,0,,61
Grand Total:,"815,794","432,261","509,415","3,665,611","905,203  735,178",,"2,657,224","6,620,318","3,929,454","1,089,876","4,059,943","1,598,432",,"27,018,710"
"",,,,,*******************,,,,,,,,,
"",,,,,,,,,Total Records:,"10,460",,,,
"",,,,,End of Report,,,,,,,,,
